PromptNum,Input,Vibe,Relevancy,Accuracy,TrackCount
9220,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,83.0,100.0,50
9221,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,5
9222,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,60.0,100.0,10
9223,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,20
9224,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,35.0,100.0,50
9225,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,90.0,100.0,5
9226,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,60.0,100.0,10
9227,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,70.0,100.0,20
9228,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,60.0,100.0,50
9229,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,60.0,100.0,5
9230,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,90.0,100.0,10
9231,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,70.0,100.0,20
9232,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,70.0,100.0,50
9233,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,75.0,100.0,5
9234,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,70.0,100.0,10
9235,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,90.0,100.0,20
9236,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,50
9237,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,75.0,100.0,5
9238,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,10
9239,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,20
9240,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,90.0,100.0,50
9241,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,5
9242,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,60.0,100.0,10
9243,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,20
9244,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,50
9245,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,90.0,100.0,5
9246,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,10
9247,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,20
9248,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,50
9249,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,5
9250,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,35.0,100.0,10
9251,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,60.0,100.0,20
9252,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,70.0,100.0,50
9253,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,65.0,100.0,5
9254,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,60.0,100.0,10
9255,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,90.0,100.0,20
9256,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,60.0,100.0,50
9257,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,85.0,100.0,5
9258,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,60.0,100.0,10
9259,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,60.0,100.0,20
9260,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,90.0,100.0,50
9261,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,5
9262,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,10
9263,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,20
9264,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,35.0,100.0,50
9265,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,35.0,100.0,5
9266,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,10
9267,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,60.0,100.0,20
9268,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,50
9269,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,5
9270,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,90.0,100.0,10
9271,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,20
9272,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,60.0,100.0,50
9273,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,5
9274,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,50.0,100.0,10
9275,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,55.0,100.0,20
9276,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,60.0,100.0,50
9277,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,85.0,100.0,5
9278,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,60.0,100.0,10
9279,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,60.0,100.0,20
9280,"celtic folk pub night, fiddles playing fast, drinking songs, happy",happy,95.0,100.0,50
9281,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,70.0,100.0,5
9282,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,70.0,100.0,10
9283,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,20
9284,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,60.0,100.0,50
9285,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,100.0,100.0,5
9286,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,10
9287,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,50.0,100.0,20
9288,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,50
9289,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,65.0,100.0,5
9290,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,65.0,100.0,10
9291,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,95.0,100.0,20
9292,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,95.0,100.0,50
9293,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,5
9294,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,95.0,100.0,10
9295,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,95.0,100.0,20
9296,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,60.0,100.0,50
9297,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,90.0,100.0,5
9298,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,50.0,100.0,10
9299,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,65.0,100.0,20
9300,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,90.0,100.0,50
9301,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,70.0,100.0,5
9302,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,70.0,100.0,10
9303,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,20
9304,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,60.0,100.0,50
9305,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,100.0,100.0,5
9306,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,60.0,100.0,10
9307,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,60.0,100.0,20
9308,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,50
9309,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,93.0,100.0,5
9310,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,100.0,100.0,10
9311,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,60.0,100.0,20
9312,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,70.0,100.0,50
9313,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,5
9314,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,85.0,100.0,10
9315,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,100.0,100.0,20
9316,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,60.0,100.0,50
9317,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,90.0,100.0,5
9318,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,10
9319,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,65.0,100.0,20
9320,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,100.0,100.0,50
9321,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,85.0,100.0,5
9322,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,70.0,100.0,10
9323,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,20
9324,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,70.0,100.0,50
9325,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,95.0,100.0,5
9326,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,10
9327,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,50.0,100.0,20
9328,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,50
9329,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,55.0,100.0,5
9330,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,50.0,100.0,10
9331,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,95.0,100.0,20
9332,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,95.0,100.0,50
9333,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,5
9334,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,95.0,100.0,10
9335,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,95.0,100.0,20
9336,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,70.0,100.0,50
9337,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,100.0,100.0,5
9338,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,10
9339,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,75.0,100.0,20
9340,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,100.0,100.0,50
9341,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,5
9342,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,10
9343,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,20
9344,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,50.0,100.0,50
9345,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,55.0,100.0,5
9346,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,60.0,100.0,10
9347,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,60.0,100.0,20
9348,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,50
9349,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,83.0,100.0,5
9350,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,100.0,100.0,10
9351,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,60.0,100.0,20
9352,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,60.0,100.0,50
9353,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,5
9354,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,75.0,100.0,10
9355,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,83.0,100.0,20
9356,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,95.0,100.0,50
9357,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,95.0,100.0,5
9358,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,35.0,100.0,10
9359,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,95.0,100.0,20
9360,"reggae dub chill out, kingston vibes, heavy bass slow tempo, smoke",intense,95.0,100.0,50
9361,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,83.0,100.0,5
9362,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,60.0,100.0,10
9363,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,60.0,100.0,20
9364,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,60.0,100.0,50
9365,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,100.0,100.0,5
9366,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,60.0,100.0,10
9367,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,35.0,100.0,20
9368,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,60.0,100.0,50
9369,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,50.0,100.0,5
9370,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,65.0,100.0,10
9371,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,95.0,100.0,20
9372,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,95.0,100.0,50
9373,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,60.0,100.0,5
9374,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,95.0,100.0,10
9375,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,95.0,100.0,20
9376,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,60.0,100.0,50
9377,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,75.0,100.0,5
9378,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,50.0,100.0,10
9379,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,60.0,100.0,20
9380,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,83.0,100.0,50
9381,"lofi house, 4 on the floor but dusty samples, deep groove, late night",chill,75.0,100.0,5
